seed,domain,family,replicate,global_commit,group_left,group_right,selected_pair,control_slot,matched,g3_utility,g3_stratum,control_utility,utility_gap,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,1,0.17520070,0.17557995,-0.00037925,0.20056526,0.20021456,0.02828429
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,2,0.17522545,0.17490613,0.00031932,0.19972225,0.20016141,0.03605553
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,4,0.17403878,0.17444740,-0.00040862,0.19841373,0.19899416,0.04582576
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,8,0.17304356,0.17275362,0.00028995,0.19722146,0.19679677,0.06782331
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,16,0.17124172,0.17117070,0.00007102,0.19264090,0.19286048,0.07549834
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,32,0.17193432,0.17182696,0.00010736,0.19528286,0.19559656,0.13038401
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,64,0.16492629,0.16543548,-0.00050919,0.18782967,0.18840642,0.13973184
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,1,0.17520070,0.17524917,-0.00004847,0.20056526,0.20062709,0.01000002
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,2,0.17459208,0.17462836,-0.00003628,0.19988741,0.19993669,0.01000002
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,4,0.17541035,0.17541420,-0.00000386,0.20001785,0.20002925,0.01000002
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,8,0.17382431,0.17382514,-0.00000083,0.19804542,0.19805317,0.01000002
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,16,0.16996707,0.16998087,-0.00001380,0.19210227,0.19212504,0.01000002
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,32,0.17394650,0.17232056,0.00162594,0.19830330,0.19672139,0.06000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,64,0.16628326,0.16666566,-0.00038239,0.19028239,0.19060527,0.14628732
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,1,0.17520070,0.17557995,-0.00037925,0.20056526,0.20021456,0.02828429
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,2,0.17459208,0.17535178,-0.00075971,0.19988741,0.20049186,0.03162278
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,4,0.17541035,0.17504285,0.00036749,0.20001785,0.19928761,0.05567764
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,8,0.17382431,0.17343457,0.00038974,0.19804542,0.19742857,0.06928202
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,16,0.16996707,0.16993879,0.00002828,0.19210227,0.19220634,0.08077745
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,32,0.17394650,0.17375213,0.00019437,0.19830330,0.19836521,0.11683320
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,64,0.16628326,0.16471924,0.00156403,0.19028239,0.18802480,0.20530458
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,1,0.17520070,0.17524917,-0.00004847,0.20056526,0.20062709,0.01000002
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,2,0.17542155,0.17546229,-0.00004074,0.19995816,0.20000792,0.01000002
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,4,0.17563856,0.17566116,-0.00002261,0.19948594,0.19951248,0.00999999
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,8,0.17412920,0.17412239,0.00000681,0.19747829,0.19753964,0.03316624
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,16,0.17130561,0.17079282,0.00051279,0.19222231,0.19166207,0.06480738
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,32,0.17245169,0.17145149,0.00100020,0.19598000,0.19509447,0.12010411
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00033078,0.00004847,64,0.16737975,0.16572495,0.00165480,0.18994798,0.18836892,0.15692350
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,1,0.17520070,0.17557995,-0.00037925,0.20056526,0.20021456,0.02828429
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,2,0.17542155,0.17530005,0.00012150,0.19995816,0.20069130,0.03464103
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,4,0.17563856,0.17485046,0.00078809,0.19948594,0.19949971,0.03464101
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,8,0.17412920,0.17322801,0.00090119,0.19747829,0.19726753,0.06999997
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,16,0.17130561,0.17051351,0.00079210,0.19222231,0.19217460,0.08558618
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,32,0.17245169,0.17304325,-0.00059156,0.19598000,0.19797568,0.11324749
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2400,106,18,true,control_b,false,0.00037925,1,0.00000000,0.00000000,64,0.16737975,0.16733845,0.00004131,0.18994798,0.19090146,0.16499992
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,1,0.17520070,0.17519772,0.00000298,0.20056526,0.20020629,0.02692584
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,2,0.17522545,0.17566200,-0.00043654,0.19972225,0.20130056,0.04031130
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,4,0.17403878,0.17567341,-0.00163463,0.19841373,0.20059739,0.04924429
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,8,0.17304356,0.17397571,-0.00093214,0.19722146,0.19844973,0.06184658
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,16,0.17124172,0.17209502,-0.00085330,0.19264090,0.19432925,0.08200609
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,32,0.17193432,0.17113864,0.00079568,0.19528286,0.19450669,0.13793111
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,64,0.16492629,0.16527911,-0.00035281,0.18782967,0.18799628,0.15572406
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,1,0.17520070,0.17523153,-0.00003083,0.20056526,0.20003444,0.01802778
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,2,0.17522545,0.17517196,0.00005350,0.19972225,0.20061402,0.03201564
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,4,0.17403878,0.17495857,-0.00091979,0.19841373,0.19969742,0.04272002
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,8,0.17304356,0.17293923,0.00010434,0.19722146,0.19709063,0.06800735
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,16,0.17124172,0.17135544,-0.00011373,0.19264090,0.19290526,0.07297258
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,32,0.17193432,0.17195515,-0.00002083,0.19528286,0.19623618,0.08746424
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,64,0.16492629,0.16612966,-0.00120337,0.18782967,0.18941610,0.13481468
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,1,0.17520070,0.17519772,0.00000298,0.20056526,0.20020629,0.02692584
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,2,0.17459208,0.17435868,0.00023340,0.19988741,0.19928688,0.02692584
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,4,0.17541035,0.17483240,0.00057794,0.20001785,0.19925745,0.02549511
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,8,0.17382431,0.17399222,-0.00016791,0.19804542,0.19825538,0.04743414
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,16,0.16996707,0.17042965,-0.00046258,0.19210227,0.19266461,0.05147813
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,32,0.17394650,0.17382239,0.00012411,0.19830330,0.19813986,0.10571184
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,64,0.16628326,0.16513382,0.00114945,0.19028239,0.18886583,0.18213996
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,1,0.17520070,0.17523153,-0.00003083,0.20056526,0.20003444,0.01802778
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,2,0.17459208,0.17565764,-0.00106557,0.19988741,0.20099075,0.02692582
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,4,0.17541035,0.17504226,0.00036809,0.20001785,0.19927959,0.05291502
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,8,0.17382431,0.17343228,0.00039203,0.19804542,0.19741918,0.06708203
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,16,0.16996707,0.16991323,0.00005384,0.19210227,0.19217181,0.07889865
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,32,0.17394650,0.17361988,0.00032662,0.19830330,0.19822931,0.11510862
2b7e151628aed2a6,N2-full-7x7,L2-shifted-17,0,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,64,0.16628326,0.16479307,0.00149019,0.19028239,0.18830967,0.15953054
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,1,0.17520070,0.17519772,0.00000298,0.20056526,0.20020629,0.02692584
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,2,0.17542155,0.17514341,0.00027815,0.19995816,0.19931884,0.02692584
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,4,0.17563856,0.17485882,0.00077973,0.19948594,0.19826989,0.02692581
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,8,0.17412920,0.17385913,0.00027007,0.19747829,0.19714181,0.05678906
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,16,0.17130561,0.17013328,0.00117233,0.19222231,0.19097614,0.08077744
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,32,0.17245169,0.17056002,0.00189167,0.19598000,0.19365959,0.14705437
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_a,true,0.00037925,1,0.00038223,0.00000298,64,0.16737975,0.16410679,0.00327297,0.18994798,0.18645132,0.19805290
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,1,0.17520070,0.17523153,-0.00003083,0.20056526,0.20003444,0.01802778
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,2,0.17542155,0.17551459,-0.00009304,0.19995816,0.20108847,0.03041383
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,4,0.17563856,0.17534125,0.00029731,0.19948594,0.20018132,0.03041382
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,8,0.17412920,0.17373700,0.00039220,0.19747829,0.19818956,0.05937169
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,16,0.17130561,0.16993469,0.00137092,0.19222231,0.19205745,0.09810705
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,32,0.17245169,0.17116183,0.00128986,0.19598000,0.19598496,0.12257648
2b7e151628aed2a6,N2-full-7x7,L2-shifted-36,1,2400,106,18,true,control_b,true,0.00037925,1,0.00034842,0.00003083,64,0.16737975,0.16590168,0.00147808,0.18994798,0.18914735,0.17698860
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,1,0.16995978,0.16995978,0.00000000,0.19234173,0.19234173,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,2,0.17007272,0.17007272,0.00000000,0.19238985,0.19238985,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,4,0.16868643,0.16868643,0.00000000,0.19033782,0.19033782,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,8,0.16601078,0.16601078,0.00000000,0.18855418,0.18855418,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,16,0.16493236,0.16493236,0.00000000,0.18784244,0.18784244,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,32,0.16271786,0.16271786,0.00000000,0.18416750,0.18416750,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,64,0.15852319,0.15852319,0.00000000,0.17976950,0.17976950,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,1,0.16995978,0.17060834,-0.00064856,0.19234173,0.19306706,0.02000001
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,2,0.17007272,0.17001055,0.00006217,0.19238985,0.19242990,0.02999998
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,4,0.16868643,0.16876011,-0.00007367,0.19033782,0.19050966,0.03872982
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,8,0.16601078,0.16656013,-0.00054935,0.18855418,0.18951511,0.05477225
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,16,0.16493236,0.16588332,-0.00095096,0.18784244,0.19018538,0.06999999
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,32,0.16271786,0.16323239,-0.00051452,0.18416750,0.18676515,0.08426148
2b7e151628aed2a6,N1-k2-shortlist,L0-original,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,64,0.15852319,0.16096072,-0.00243753,0.17976950,0.18217766,0.11958256
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,1,0.16995978,0.16995978,0.00000000,0.19234173,0.19234173,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,2,0.17003323,0.17003323,0.00000000,0.19241409,0.19241409,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,4,0.16844504,0.16844504,0.00000000,0.19010670,0.19010670,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,8,0.16678028,0.16678028,0.00000000,0.18953843,0.18953843,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,16,0.16609997,0.16609997,0.00000000,0.18937479,0.18937479,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,32,0.16398324,0.16398324,0.00000000,0.18504930,0.18504930,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,64,0.16067219,0.16067219,0.00000000,0.18107624,0.18107624,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,1,0.16995978,0.17060834,-0.00064856,0.19234173,0.19306706,0.02000001
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,2,0.17003323,0.16989236,0.00014088,0.19241409,0.19226325,0.02236066
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,4,0.16844504,0.16837382,0.00007121,0.19010670,0.19004923,0.03741655
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,8,0.16678028,0.16686492,-0.00008464,0.18953843,0.18979526,0.05196151
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,16,0.16609997,0.16639344,-0.00029348,0.18937479,0.18988492,0.05385162
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,32,0.16398324,0.16306479,0.00091845,0.18504930,0.18493158,0.09219540
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-17,0,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,64,0.16067219,0.16026925,0.00040294,0.18107624,0.18150823,0.14705436
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,1,0.16995978,0.16995978,0.00000000,0.19234173,0.19234173,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,2,0.17001252,0.17001252,0.00000000,0.19236822,0.19236822,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,4,0.16897489,0.16897489,0.00000000,0.19084720,0.19084720,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,8,0.16627221,0.16627221,0.00000000,0.18871510,0.18871510,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,16,0.16545202,0.16545202,0.00000000,0.18848385,0.18848385,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,32,0.16394444,0.16394444,0.00000000,0.18549509,0.18549509,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,64,0.16005622,0.16005622,0.00000000,0.18031347,0.18031347,0.02000000
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,1,0.16995978,0.17060834,-0.00064856,0.19234173,0.19306706,0.02000001
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,2,0.17001252,0.16941993,0.00059259,0.19236822,0.19177544,0.03464099
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,4,0.16897489,0.16786230,0.00111260,0.19084720,0.18949215,0.04582575
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,8,0.16627221,0.16632277,-0.00005056,0.18871510,0.18874545,0.05099018
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,16,0.16545202,0.16542953,0.00002249,0.18848385,0.18847160,0.06800734
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,32,0.16394444,0.16431119,-0.00036675,0.18549509,0.18544485,0.09759609
2b7e151628aed2a6,N1-k2-shortlist,L2-shifted-36,1,2450,20,81,true,control_b,false,0.00064856,1,0.00000000,0.00000000,64,0.16005622,0.15851350,0.00154272,0.18031347,0.17769678,0.15467705
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,1,0.16995978,0.16995978,0.00000000,0.19234173,0.19234173,0.02000000
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,2,0.17007272,0.17007272,0.00000000,0.19238985,0.19238985,0.02000000
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,4,0.16868643,0.16868643,0.00000000,0.19033782,0.19033782,0.02000000
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,8,0.16601078,0.16601078,0.00000000,0.18855418,0.18855418,0.02000000
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,16,0.16493236,0.16493236,0.00000000,0.18784244,0.18784244,0.02000000
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,32,0.16271786,0.16271786,0.00000000,0.18416750,0.18416750,0.02000000
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_a,true,0.00064856,1,0.00064856,0.00000000,64,0.15852319,0.15852319,0.00000000,0.17976950,0.17976950,0.02000000
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_b,true,0.00064856,1,0.00064856,0.00000000,1,0.16995978,0.16995978,0.00000000,0.19234173,0.19234173,0.01000001
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_b,true,0.00064856,1,0.00064856,0.00000000,2,0.17007272,0.17007272,0.00000000,0.19238985,0.19238985,0.01000001
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_b,true,0.00064856,1,0.00064856,0.00000000,4,0.16868643,0.16868643,0.00000000,0.19033782,0.19033782,0.01000001
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_b,true,0.00064856,1,0.00064856,0.00000000,8,0.16601078,0.16601078,0.00000000,0.18855418,0.18855418,0.01000001
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_b,true,0.00064856,1,0.00064856,0.00000000,16,0.16493236,0.16493236,0.00000000,0.18784244,0.18784244,0.01000001
2b7e151628aed2a6,N2-full-7x7,L0-original,0,2450,20,81,true,control_b,true,0.00064856,1,0.00064856,0.00000000,32,0.16271786,0.16271786,0.00000000,0.18416750,0.18416750,0.01000001
