dataset_index,initialization_index,stream_seed,arm,hash_partition_id,evidence_round,slot_start,partition_epoch,partition_fingerprint,panel_fingerprint,proposal_fingerprint,verifier_examples,panel_ns,quota_valid
0,0,a303d1ea00000001,projected_order_1d,,25,100,100,e6bee1575f02f80d,55ae6dcf83751682,0533e0a3eda91ac7,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,26,104,100,e6bee1575f02f80d,fd6fdba2b8cf00d3,1ccee0c0587fcb0c,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,27,108,100,e6bee1575f02f80d,3502a7069a932442,cb89a9d19d3715f1,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,28,112,100,e6bee1575f02f80d,7f0c6e22f2c35866,b7c639941182fe83,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,29,116,100,e6bee1575f02f80d,ae56dc9e03d39e90,042c0563ac9e6ea8,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,30,120,100,e6bee1575f02f80d,3570a07701a7871a,abecea6af77b2470,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,31,124,100,e6bee1575f02f80d,b3f1b69988a05332,0014708d9888a5db,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,32,128,100,e6bee1575f02f80d,efcc4b3ca16c8ea3,9eab5cab1e5a4b5c,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,33,132,100,e6bee1575f02f80d,18fc357103325b49,5e6173ccc0752b36,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,34,136,100,e6bee1575f02f80d,01e863145aac25a0,5839ea89e6bc84b9,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,35,140,100,e6bee1575f02f80d,a41fcf7e48f6f31c,5c0da310b811ea01,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,36,144,100,e6bee1575f02f80d,2aceb5c5e079ed9c,15f23e707dceeed3,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,37,148,100,e6bee1575f02f80d,b84dcfc664e979d2,a5d04f1fdddb3567,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,38,152,100,e6bee1575f02f80d,5f79f9afdd27fc61,b2584a2d55a04f4e,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,39,156,100,e6bee1575f02f80d,1027d6f633cd6ddb,ef528b3b2aaff269,48,1200,true
0,0,a303d1ea00000001,projected_order_1d,,40,160,100,e6bee1575f02f80d,ede9978bb8d12adf,df36e36e873ac912,48,1400,true
0,0,a303d1ea00000001,projected_order_1d,,41,164,100,e6bee1575f02f80d,b4f49a3e64dba4f4,cc09e77dac67e1e3,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,42,168,100,e6bee1575f02f80d,3931f7df5525b5c9,ad448395b8709342,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,43,172,100,e6bee1575f02f80d,34c200e8b0b20d99,56c5f4d86e81bb4b,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,44,176,100,e6bee1575f02f80d,9529f12580770543,2cff0c4a3c68e9fb,48,2800,true
0,0,a303d1ea00000001,projected_order_1d,,45,180,100,e6bee1575f02f80d,29e55de2632127c5,b65cee80160387b7,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,46,184,100,e6bee1575f02f80d,8f92ce3608db2f81,c53f2183cb995999,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,47,188,100,e6bee1575f02f80d,97238cbf00b02dd7,98dd9632b3ae5551,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,48,192,100,e6bee1575f02f80d,64b1a7e71f13dd69,64133ccccadc3525,48,3000,true
0,0,a303d1ea00000001,projected_order_1d,,49,196,100,e6bee1575f02f80d,cec85bc960619664,02cc294a4f2f9f1f,48,3000,true
0,0,a303d1ea00000001,projected_order_1d,,50,200,200,7d012bf63ad8f965,10ef04eac7359df8,7467a76a5bfaf8ac,48,2800,true
0,0,a303d1ea00000001,projected_order_1d,,51,204,200,7d012bf63ad8f965,3c229f1548af8bb7,069d20bce402a91e,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,52,208,200,7d012bf63ad8f965,584ddba14a51cc3c,fc987857b49f4fe8,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,53,212,200,7d012bf63ad8f965,7a324511f6be58b6,8fa9df0c4a1ee66c,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,54,216,200,7d012bf63ad8f965,bdd91b875d167de7,deb71c2e4a160352,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,55,220,200,7d012bf63ad8f965,b43e8dacae66583f,8012b84345fc5778,48,2700,true
0,0,a303d1ea00000001,projected_order_1d,,56,224,200,7d012bf63ad8f965,46d0503143a2d04c,c995aa8b25519261,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,57,228,200,7d012bf63ad8f965,14e1200bc4294c61,e302ec0303c1f2df,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,58,232,200,7d012bf63ad8f965,03070f6246a69db2,c1711ebff8a876c8,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,59,236,200,7d012bf63ad8f965,4418c3a7dd754333,6cdfc39afc8e4d09,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,60,240,200,7d012bf63ad8f965,3015f74fcc6cf8d6,3596cc615681e04e,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,61,244,200,7d012bf63ad8f965,66d735cd576f5190,ab9595fa11720fbf,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,62,248,200,7d012bf63ad8f965,35891a2054d3aea6,cc6f3300d232f15f,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,63,252,200,7d012bf63ad8f965,f3aa249567363079,3ff09e1e16700cae,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,64,256,200,7d012bf63ad8f965,a6ed3d6285239fb4,95aa3f07153aa880,48,3300,true
0,0,a303d1ea00000001,projected_order_1d,,65,260,200,7d012bf63ad8f965,f951f7c62470af45,2cccd9e10e80999a,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,66,264,200,7d012bf63ad8f965,6e40081ffefa6176,1813c026f890e672,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,67,268,200,7d012bf63ad8f965,2bf157bdc317b0a0,1b7e910374759653,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,68,272,200,7d012bf63ad8f965,71ab037d3d7dbb14,92d806fa30aae1b3,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,69,276,200,7d012bf63ad8f965,c48cf05f5350ed2e,9940bbb9ffd7f809,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,70,280,200,7d012bf63ad8f965,6992e4519c3800de,544ff44aebde72f4,48,1400,true
0,0,a303d1ea00000001,projected_order_1d,,71,284,200,7d012bf63ad8f965,6fba500f6dfbb939,f85d8ff1bfb3cd3e,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,72,288,200,7d012bf63ad8f965,94df50d93658f09b,959c8556829c491e,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,73,292,200,7d012bf63ad8f965,7085f6659f447251,0ff88b35a9d7f5cd,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,74,296,200,7d012bf63ad8f965,d71a63b40c4f435a,7768276d7ed7fe78,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,75,300,300,bded91f8d45754cd,007cb7056616335a,bdc8dd6809ce0889,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,76,304,300,bded91f8d45754cd,bde70309b28e15a6,36d8201900a2c2d9,48,2600,true
0,0,a303d1ea00000001,projected_order_1d,,77,308,300,bded91f8d45754cd,281ba6781ec8d96a,0583f1f45a815983,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,78,312,300,bded91f8d45754cd,2a0798e50679c841,5db06b35b644b415,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,79,316,300,bded91f8d45754cd,408113a3e3af3f9d,8bd042fcf88df493,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,80,320,300,bded91f8d45754cd,3e3357d92767f5e1,576aee9983b5122a,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,81,324,300,bded91f8d45754cd,8cadc21e38456a59,78b75cb37301c0a1,48,1400,true
0,0,a303d1ea00000001,projected_order_1d,,82,328,300,bded91f8d45754cd,1fce9f05bea910a1,64f0aa72e0016da5,48,1200,true
0,0,a303d1ea00000001,projected_order_1d,,83,332,300,bded91f8d45754cd,3cdd5a05cb3f9b23,4a3496a46e9578f4,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,84,336,300,bded91f8d45754cd,f4bd605397f3a5ee,c1f93512db05c783,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,85,340,300,bded91f8d45754cd,2f7a18bcc5b0b8bd,f1dd92578c8b84b1,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,86,344,300,bded91f8d45754cd,bcc440f7f27519dc,d8d8633b9aad978a,48,1400,true
0,0,a303d1ea00000001,projected_order_1d,,87,348,300,bded91f8d45754cd,199d1bcb77e6d0f2,b87cb25c6018c587,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,88,352,300,bded91f8d45754cd,3eaf59eb50c37f08,ba4a0c036b1d7053,48,1400,true
0,0,a303d1ea00000001,projected_order_1d,,89,356,300,bded91f8d45754cd,85bd250d6b001332,88d6b0da5befb58c,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,90,360,300,bded91f8d45754cd,c5920339e7321619,2f5c73795baadce5,48,2500,true
0,0,a303d1ea00000001,projected_order_1d,,91,364,300,bded91f8d45754cd,61d14f0b8844bf66,6b68c25ef01364dd,48,1400,true
0,0,a303d1ea00000001,projected_order_1d,,92,368,300,bded91f8d45754cd,111c9e834ad0038f,dabb16113693c0d9,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,93,372,300,bded91f8d45754cd,8e6b194820ed85f7,2762ba1fa6debffd,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,94,376,300,bded91f8d45754cd,82cdf1b0297525bc,52f983ece270659e,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,95,380,300,bded91f8d45754cd,e92a3a7ba824868e,c5c2623fe766d820,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,96,384,300,bded91f8d45754cd,6ff4e2690feeb7f1,3bf0cc2e9b4d26e0,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,97,388,300,bded91f8d45754cd,3e4dc4d2c211b81d,a5f579939db9b4e0,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,98,392,300,bded91f8d45754cd,de86045809a832e7,8cb220e6014d0433,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,99,396,300,bded91f8d45754cd,574fdd17974f0301,c4ef78566bcbccfa,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,100,400,400,dbcd08eb8bc24eb1,d6ffa2c6c002f6e1,1a454dbfd38f30ef,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,101,404,400,dbcd08eb8bc24eb1,67173c2022d8bcf8,88d05580f282db00,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,102,408,400,dbcd08eb8bc24eb1,21873074b428c918,bc1f72079fa6a09f,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,103,412,400,dbcd08eb8bc24eb1,fd694accef111943,7585cbb04a966635,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,104,416,400,dbcd08eb8bc24eb1,545ed34cf4f6a468,4afe83568c62e91c,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,105,420,400,dbcd08eb8bc24eb1,2a51f7400d0f2a67,854f4a12a79c8b71,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,106,424,400,dbcd08eb8bc24eb1,33353ddc7c213f48,6ccbf4b2845ad8d0,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,107,428,400,dbcd08eb8bc24eb1,d9ba83eefaaf1a61,f0c2a4ecd6130ec1,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,108,432,400,dbcd08eb8bc24eb1,c041c088a29efe08,00e02b337a7a0a3b,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,109,436,400,dbcd08eb8bc24eb1,c3a4e05744588e52,3e25c97848d14f1e,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,110,440,400,dbcd08eb8bc24eb1,a5b2aba9bbbc2d55,f5703421e0f24e95,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,111,444,400,dbcd08eb8bc24eb1,afab2ed25c309ce3,611f0e9cf7e9da7f,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,112,448,400,dbcd08eb8bc24eb1,76f2d938ba17d9f0,671e597d515d3e0d,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,113,452,400,dbcd08eb8bc24eb1,e4dae88450df68d5,28e9cbf2434e64bd,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,114,456,400,dbcd08eb8bc24eb1,54c7f1f7f174f4d9,2c25ed882c909fd7,48,3000,true
0,0,a303d1ea00000001,projected_order_1d,,115,460,400,dbcd08eb8bc24eb1,60446e3b5e8289c0,f27e579f5a314783,48,3200,true
0,0,a303d1ea00000001,projected_order_1d,,116,464,400,dbcd08eb8bc24eb1,c56c63a8c3770311,14b6bbe1c6b78688,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,117,468,400,dbcd08eb8bc24eb1,b1ce3686e2fb2644,1c53a9b4aa83cfe9,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,118,472,400,dbcd08eb8bc24eb1,ab520805c284146f,b1d76b32a63946c3,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,119,476,400,dbcd08eb8bc24eb1,d83855395ec49f61,9793fe18dbff8127,48,1400,true
0,0,a303d1ea00000001,projected_order_1d,,120,480,400,dbcd08eb8bc24eb1,e55deb8746e95de0,792b76578f31bb95,48,2400,true
0,0,a303d1ea00000001,projected_order_1d,,121,484,400,dbcd08eb8bc24eb1,868dac60a858c473,27b712e154f54281,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,122,488,400,dbcd08eb8bc24eb1,f93464b9db34cb41,328dbb48291ce7d0,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,123,492,400,dbcd08eb8bc24eb1,a0fcb2e156bebb1c,44453c013fa3632b,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,124,496,400,dbcd08eb8bc24eb1,72772bbfe77ed15a,24f639498c0df556,48,2800,true
0,0,a303d1ea00000001,projected_order_1d,,125,500,500,698736d4f0674e1d,db7a6013979b5498,17e370160d36a061,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,126,504,500,698736d4f0674e1d,cf9c5b1f0f5df098,e9221d65327ef207,48,2900,true
0,0,a303d1ea00000001,projected_order_1d,,127,508,500,698736d4f0674e1d,e8b6f36bc078af48,fd2546bc8b0e00d5,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,128,512,500,698736d4f0674e1d,b0cd29680d8a2f0b,ccb621fb8a8f9432,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,129,516,500,698736d4f0674e1d,d2f0f3fef208ac45,5a68a1a9d4fbbc40,48,9900,true
0,0,a303d1ea00000001,projected_order_1d,,130,520,500,698736d4f0674e1d,5a5cd061090d98a5,7b448f8f497c1343,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,131,524,500,698736d4f0674e1d,9cb13c57eba76f5c,551efb14c4055ca1,48,2800,true
0,0,a303d1ea00000001,projected_order_1d,,132,528,500,698736d4f0674e1d,954cd7d216669170,3e1aadcde9c8d900,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,133,532,500,698736d4f0674e1d,33125f33c9c1ba32,a29ff4011aad1aea,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,134,536,500,698736d4f0674e1d,0a15919cd1bb371f,e903761fdcb6fb7c,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,135,540,500,698736d4f0674e1d,a9123f28d040b5c9,575ac666e0ffb340,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,136,544,500,698736d4f0674e1d,177ee7b18be59844,1332d630466b2ce8,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,137,548,500,698736d4f0674e1d,6f4e90838dc69323,b9fe7337210bb46a,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,138,552,500,698736d4f0674e1d,c870c06c9831328d,75229755e9f2b669,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,139,556,500,698736d4f0674e1d,d3339b29a96fe077,eeda043d80e8f3a6,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,140,560,500,698736d4f0674e1d,53b024c1ba3fe476,702d6f0553f4401e,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,141,564,500,698736d4f0674e1d,13913c4922f9dc83,a6ea1045a26d8131,48,1300,true
0,0,a303d1ea00000001,projected_order_1d,,142,568,500,698736d4f0674e1d,6d905182cbea3ddf,cf9d7062232ecc6a,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,143,572,500,698736d4f0674e1d,570759ffa06878fc,15dbe91d53bbb718,48,1400,true
0,0,a303d1ea00000001,projected_order_1d,,144,576,500,698736d4f0674e1d,a914f888afb7084c,b7e706638f69b657,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,145,580,500,698736d4f0674e1d,0bfdb7a489dfd13e,7fa1313b005bdff8,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,146,584,500,698736d4f0674e1d,30be6f217dc60cb3,0497dfeafbaa4451,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,147,588,500,698736d4f0674e1d,bbeb1d500c118e1b,89fb83ca4deb2687,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,148,592,500,698736d4f0674e1d,e6a88142d93c7fa3,eb6f8df709d2b132,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,149,596,500,698736d4f0674e1d,553b567729a7239f,861e183c36f4e601,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,150,600,600,ec07979ff3038915,767346d1fa21bf3b,3bc7c69be21e0058,48,3000,true
0,0,a303d1ea00000001,projected_order_1d,,151,604,600,ec07979ff3038915,b52fcf556c760fcb,da77959b491f2269,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,152,608,600,ec07979ff3038915,3a65a8ef05a299c9,b2a27fd010ae03b2,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,153,612,600,ec07979ff3038915,1601264e440c7cbf,01d557b96955c516,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,154,616,600,ec07979ff3038915,edf4146a47fa9721,bde9ff0b0dd2d46f,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,155,620,600,ec07979ff3038915,1ff02987bf37a36e,ee859d4239d514a3,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,156,624,600,ec07979ff3038915,27101bfa4de9a220,a1d828f53b43b190,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,157,628,600,ec07979ff3038915,46a94675bc23adb2,a3e7b05e35c99d0e,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,158,632,600,ec07979ff3038915,fe3ea5bb9220535f,f932ae8893da5689,48,2000,true
0,0,a303d1ea00000001,projected_order_1d,,159,636,600,ec07979ff3038915,f65a6e232a5477a5,9fe4423f93258bc3,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,160,640,600,ec07979ff3038915,3a3c1214c780358d,db3dd043931060fe,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,161,644,600,ec07979ff3038915,b7274e9bbc62f1c0,fc08596c806a5cd0,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,162,648,600,ec07979ff3038915,07aa641f9c2e944b,84fe98108a490276,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,163,652,600,ec07979ff3038915,b80c401de25bcb06,637d146176e6cdc4,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,164,656,600,ec07979ff3038915,80efab0c1ed7c32e,6b50e21353a02f66,48,2800,true
0,0,a303d1ea00000001,projected_order_1d,,165,660,600,ec07979ff3038915,c4cf4e7a0846ef38,d35cc28485b9b9e1,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,166,664,600,ec07979ff3038915,e1b0cbec487dcfe9,6d99d78bd932fb3f,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,167,668,600,ec07979ff3038915,a9414da0a6d2897f,ba37e4aa19a85655,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,168,672,600,ec07979ff3038915,85cbcf80010cdfc7,d7acdefe868a269b,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,169,676,600,ec07979ff3038915,50a0987a46e0d789,cc0b4a6175dbfebb,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,170,680,600,ec07979ff3038915,9f86ca307dd0fd7b,48f2ff5f7a598f33,48,1400,true
0,0,a303d1ea00000001,projected_order_1d,,171,684,600,ec07979ff3038915,d6cbf55b195c31ed,2792a8950ca28e89,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,172,688,600,ec07979ff3038915,c98c2a455bb948ca,83a52c240ba11054,48,1800,true
0,0,a303d1ea00000001,projected_order_1d,,173,692,600,ec07979ff3038915,5d69ffec1a973a1d,b2ddc7c2d1da9164,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,174,696,600,ec07979ff3038915,6c977ac4f93f3985,6e003b9c7767a150,48,2700,true
0,0,a303d1ea00000001,projected_order_1d,,175,700,700,dd9882f7d4cc9b19,2af194523913ea8e,848976cea7cf36ef,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,176,704,700,dd9882f7d4cc9b19,ea9b33880690e6b5,1bb7859d8d913b07,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,177,708,700,dd9882f7d4cc9b19,63e3ec3994436554,ebb24537929bc55b,48,2100,true
0,0,a303d1ea00000001,projected_order_1d,,178,712,700,dd9882f7d4cc9b19,71fb6799acfdccb5,d3c0eef317aff702,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,179,716,700,dd9882f7d4cc9b19,3a01a804bced34a2,83604282c9cc62b3,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,180,720,700,dd9882f7d4cc9b19,80978ee0220fe841,f7355b44cf8e0713,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,181,724,700,dd9882f7d4cc9b19,cbffad22bb468087,a3b7661c27fe3ab4,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,182,728,700,dd9882f7d4cc9b19,32123be4d33c30b0,2f3a67581909c1be,48,2300,true
0,0,a303d1ea00000001,projected_order_1d,,183,732,700,dd9882f7d4cc9b19,85f62f688fc2a37b,34e5683450480c03,48,2200,true
0,0,a303d1ea00000001,projected_order_1d,,184,736,700,dd9882f7d4cc9b19,99cf20acf30b85f3,c2d1e06aec875dbb,48,1900,true
0,0,a303d1ea00000001,projected_order_1d,,185,740,700,dd9882f7d4cc9b19,ca257792443b0f12,2e28fe3f6de46b7d,48,1600,true
0,0,a303d1ea00000001,projected_order_1d,,186,744,700,dd9882f7d4cc9b19,c8cca098f9bf5b8a,b6ce4b0bb33d509d,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,187,748,700,dd9882f7d4cc9b19,231ebadbaf7a5ecc,6facb9bb57a43555,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,188,752,700,dd9882f7d4cc9b19,94afecbaac1eede9,8d7ed5b3cce59524,48,1700,true
0,0,a303d1ea00000001,projected_order_1d,,189,756,700,dd9882f7d4cc9b19,c09f881dea28d4e3,b45e1c2728d4fc55,48,1500,true
0,0,a303d1ea00000001,projected_order_1d,,190,760,700,dd9882f7d4cc9b19,a3a284a8647f49aa,34f5dcbb9fd4af45,48,2700,true
0,0,a303d1ea00000001,projected_order_1d,,191,764,700,dd9882f7d4cc9b19,5451f509e3df7cdf,7ccc864f8c0d5acc,48,2900,true
0,0,a303d1ea00000001,projected_order_1d,,192,768,700,dd9882f7d4cc9b19,1f5422626602751c,d01b0af2466b0039,48,2700,true
