arm,seed,step,train_loss,validation_loss,train_accuracy,validation_accuracy
F0-verifier-16,2b7e151628aed2a6,1239,0.82520461,0.84722835,0.53125000,0.54166669
F0-verifier-16,2b7e151628aed2a6,1279,0.79812878,0.82072884,0.54166669,0.52083331
F0-verifier-16,2b7e151628aed2a6,1319,0.79259831,0.81561208,0.54166669,0.54166669
F0-verifier-16,2b7e151628aed2a6,1359,0.78985256,0.81332111,0.55208331,0.54166669
F0-verifier-16,2b7e151628aed2a6,1399,0.78550857,0.80620855,0.55208331,0.56250000
F0-verifier-16,2b7e151628aed2a6,1439,0.77756697,0.80175537,0.55208331,0.52083331
F0-verifier-16,2b7e151628aed2a6,1479,0.77235156,0.79506868,0.55208331,0.52083331
F0-verifier-16,2b7e151628aed2a6,1519,0.77252728,0.79491812,0.55208331,0.52083331
F0-verifier-16,2b7e151628aed2a6,1559,0.77040052,0.79491407,0.55208331,0.54166669
F0-verifier-16,2b7e151628aed2a6,1599,0.76398867,0.78963119,0.55208331,0.54166669
F0-verifier-16,2b7e151628aed2a6,1639,0.75868112,0.78466249,0.55208331,0.54166669
F0-verifier-16,2b7e151628aed2a6,1679,0.75834966,0.78377563,0.56250000,0.56250000
F0-verifier-16,2b7e151628aed2a6,1719,0.75985503,0.78471190,0.57291669,0.54166669
F0-verifier-16,2b7e151628aed2a6,1759,0.75859278,0.78148007,0.56250000,0.52083331
F0-verifier-16,2b7e151628aed2a6,1799,0.75087404,0.77161121,0.58333331,0.54166669
F0-verifier-16,2b7e151628aed2a6,1839,0.74586755,0.76917881,0.57291669,0.56250000
F0-verifier-16,2b7e151628aed2a6,1879,0.74144524,0.76569790,0.58333331,0.56250000
F0-verifier-16,2b7e151628aed2a6,1919,0.73459935,0.76041478,0.56250000,0.56250000
F0-verifier-16,2b7e151628aed2a6,1959,0.73023671,0.75738406,0.57291669,0.54166669
F0-verifier-16,2b7e151628aed2a6,1999,0.73339337,0.76069278,0.58333331,0.56250000
F0-verifier-16,2b7e151628aed2a6,2039,0.72677690,0.75546384,0.58333331,0.58333331
F0-verifier-16,2b7e151628aed2a6,2079,0.73431212,0.76152641,0.58333331,0.58333331
F0-verifier-16,2b7e151628aed2a6,2119,0.72225642,0.75101733,0.56250000,0.54166669
F0-verifier-16,2b7e151628aed2a6,2159,0.71652889,0.74627489,0.58333331,0.56250000
F0-verifier-16,2b7e151628aed2a6,2199,0.71321988,0.74240083,0.59375000,0.58333331
F0-verifier-16,2b7e151628aed2a6,2239,0.70576686,0.73185587,0.60416669,0.62500000
F0-verifier-16,2b7e151628aed2a6,2279,0.70097375,0.73020840,0.59375000,0.58333331
F0-verifier-16,2b7e151628aed2a6,2319,0.69988370,0.72714978,0.61458331,0.58333331
F0-verifier-16,2b7e151628aed2a6,2359,0.69668573,0.72512555,0.59375000,0.58333331
F0-verifier-16,2b7e151628aed2a6,2399,0.69644588,0.72313625,0.60416669,0.56250000
F0-verifier-16,2b7e151628aed2a6,2439,0.69101620,0.72308105,0.60416669,0.58333331
F0-verifier-16,2b7e151628aed2a6,2479,0.68814683,0.71203119,0.60416669,0.58333331
F0-verifier-16,2b7e151628aed2a6,2519,0.69697094,0.72285289,0.61458331,0.56250000
F0-verifier-16,2b7e151628aed2a6,2559,0.67975968,0.70701891,0.57291669,0.58333331
F0-verifier-16,2b7e151628aed2a6,2599,0.68924642,0.71257305,0.58333331,0.56250000
F0-verifier-16,2b7e151628aed2a6,2639,0.67399263,0.69809222,0.61458331,0.58333331
F0-verifier-16,2b7e151628aed2a6,2679,0.67474729,0.69901901,0.59375000,0.58333331
F0-verifier-16,2b7e151628aed2a6,2719,0.67598051,0.70608896,0.62500000,0.62500000
F0-verifier-16,2b7e151628aed2a6,2759,0.67432719,0.70010179,0.60416669,0.56250000
F0-verifier-16,2b7e151628aed2a6,2799,0.66121316,0.68802994,0.66666669,0.62500000
F0-verifier-16,2b7e151628aed2a6,2839,0.65296513,0.67762631,0.61458331,0.60416669
F0-verifier-16,2b7e151628aed2a6,2879,0.65166056,0.67774034,0.64583331,0.62500000
F0-verifier-16,2b7e151628aed2a6,2919,0.64957452,0.67934662,0.63541669,0.64583331
F0-verifier-16,2b7e151628aed2a6,2959,0.68439275,0.71359301,0.66666669,0.66666669
F0-verifier-16,2b7e151628aed2a6,2999,0.67315704,0.70340186,0.62500000,0.60416669
F0-verifier-16,2b7e151628aed2a6,3039,0.66713637,0.69622892,0.69791669,0.66666669
F0-verifier-16,2b7e151628aed2a6,3079,0.63322175,0.66046911,0.62500000,0.62500000
F0-verifier-16,2b7e151628aed2a6,3119,0.65282315,0.67723918,0.60416669,0.56250000
F0-verifier-16,2b7e151628aed2a6,3159,0.63072872,0.65859944,0.66666669,0.64583331
F0-verifier-16,2b7e151628aed2a6,3199,0.64001936,0.66883606,0.65625000,0.62500000
F0-verifier-16,2b7e151628aed2a6,3239,0.64474958,0.67568570,0.66666669,0.62500000
F0-verifier-16,2b7e151628aed2a6,3279,0.62925172,0.66238970,0.68750000,0.64583331
F0-verifier-16,2b7e151628aed2a6,3319,0.63376760,0.66890192,0.65625000,0.60416669
F0-verifier-16,2b7e151628aed2a6,3359,0.62704092,0.66557604,0.67708331,0.64583331
F0-verifier-16,2b7e151628aed2a6,3399,0.62109101,0.65347099,0.70833331,0.66666669
F0-verifier-16,2b7e151628aed2a6,3439,0.60773379,0.63283581,0.67708331,0.66666669
F0-verifier-16,2b7e151628aed2a6,3479,0.60383379,0.63584948,0.67708331,0.64583331
F0-verifier-16,2b7e151628aed2a6,3519,0.60745299,0.63928980,0.67708331,0.66666669
F0-verifier-16,2b7e151628aed2a6,3559,0.61234540,0.64805520,0.67708331,0.64583331
F0-verifier-16,2b7e151628aed2a6,3599,0.60091490,0.63544589,0.68750000,0.66666669
F0-verifier-16,2b7e151628aed2a6,3639,0.59426153,0.62617439,0.65625000,0.64583331
F0-verifier-16,2b7e151628aed2a6,3679,0.59603769,0.63013977,0.70833331,0.70833331
F0-verifier-16,2b7e151628aed2a6,3719,0.58877826,0.61726582,0.70833331,0.70833331
F0-verifier-16,2b7e151628aed2a6,3759,0.57794172,0.60718983,0.69791669,0.66666669
F0-verifier-16,2b7e151628aed2a6,3799,0.57089734,0.59574360,0.69791669,0.68750000
F0-verifier-16,2b7e151628aed2a6,3839,0.56998402,0.59271312,0.71875000,0.70833331
F0-verifier-16,2b7e151628aed2a6,3879,0.56794149,0.59058183,0.72916669,0.68750000
F0-verifier-16,2b7e151628aed2a6,3919,0.56477636,0.58630937,0.71875000,0.68750000
F0-verifier-16,2b7e151628aed2a6,3959,0.56348628,0.58344930,0.67708331,0.66666669
F0-verifier-16,2b7e151628aed2a6,3999,0.55272073,0.57464093,0.70833331,0.68750000
F0-verifier-16,2b7e151628aed2a6,4039,0.54560453,0.56706196,0.73958331,0.72916669
F0-verifier-16,2b7e151628aed2a6,4079,0.55434263,0.58344269,0.68750000,0.66666669
F0-verifier-16,2b7e151628aed2a6,4119,0.55952501,0.58383065,0.75000000,0.72916669
F0-verifier-16,2b7e151628aed2a6,4159,0.54751313,0.57540828,0.73958331,0.70833331
F0-verifier-16,2b7e151628aed2a6,4199,0.53487748,0.56503808,0.73958331,0.70833331
F0-verifier-16,2b7e151628aed2a6,4239,0.54464656,0.57565844,0.72916669,0.68750000
F0-verifier-16,2b7e151628aed2a6,4279,0.53095704,0.56251293,0.75000000,0.70833331
F0-verifier-16,2b7e151628aed2a6,4319,0.52871984,0.55979353,0.75000000,0.70833331
F0-verifier-16,2b7e151628aed2a6,4359,0.52609593,0.55360502,0.72916669,0.70833331
F0-verifier-16,2b7e151628aed2a6,4399,0.51883262,0.54988742,0.73958331,0.70833331
F0-verifier-16,2b7e151628aed2a6,4439,0.53381783,0.56546891,0.75000000,0.72916669
F0-verifier-16,2b7e151628aed2a6,4479,0.53135997,0.55470049,0.75000000,0.70833331
F0-verifier-16,2b7e151628aed2a6,4519,0.50894666,0.53222531,0.76041669,0.72916669
F0-verifier-16,2b7e151628aed2a6,4559,0.50817460,0.53050297,0.76041669,0.75000000
F0-verifier-16,2b7e151628aed2a6,4599,0.51379102,0.54044753,0.79166669,0.75000000
F0-verifier-16,2b7e151628aed2a6,4639,0.50226390,0.52643418,0.78125000,0.75000000
F0-verifier-16,2b7e151628aed2a6,4679,0.50670820,0.52709728,0.71875000,0.72916669
F0-verifier-16,2b7e151628aed2a6,4719,0.49031451,0.51178700,0.80208331,0.79166669
F0-verifier-16,2b7e151628aed2a6,4759,0.48890078,0.50794369,0.81250000,0.79166669
F0-verifier-16,2b7e151628aed2a6,4799,0.49212262,0.51795143,0.80208331,0.79166669
F0-verifier-16,77a19d3c4e280b51,39,1.10144925,1.10159326,0.33333334,0.33333334
F0-verifier-16,77a19d3c4e280b51,79,1.09683704,1.09711552,0.33333334,0.33333334
F0-verifier-16,77a19d3c4e280b51,119,1.09654260,1.09697783,0.33333334,0.33333334
F0-verifier-16,77a19d3c4e280b51,159,1.08843410,1.08925307,0.33333334,0.33333334
F0-verifier-16,77a19d3c4e280b51,199,1.08653784,1.08749950,0.46875000,0.45833334
F0-verifier-16,77a19d3c4e280b51,239,1.08048558,1.08180392,0.46875000,0.47916666
F0-verifier-16,77a19d3c4e280b51,279,1.06486702,1.06651628,0.47916666,0.45833334
F0-verifier-16,77a19d3c4e280b51,319,1.05315053,1.05513823,0.51041669,0.50000000
F0-verifier-16,77a19d3c4e280b51,359,1.05429828,1.05654180,0.48958334,0.47916666
F0-verifier-16,77a19d3c4e280b51,399,1.04902399,1.05117357,0.42708334,0.43750000
F0-verifier-16,77a19d3c4e280b51,439,1.03312027,1.03589976,0.38541666,0.39583334
F0-verifier-16,77a19d3c4e280b51,479,1.02382779,1.02759194,0.41666666,0.41666666
F0-verifier-16,77a19d3c4e280b51,519,1.00057268,1.00531423,0.44791666,0.45833334
F0-verifier-16,77a19d3c4e280b51,559,0.98295736,0.98852676,0.48958334,0.47916666
F0-verifier-16,77a19d3c4e280b51,599,0.96532965,0.97215456,0.46875000,0.47916666
F0-verifier-16,77a19d3c4e280b51,639,0.95463252,0.96201175,0.45833334,0.45833334
F0-verifier-16,77a19d3c4e280b51,679,0.96913600,0.97717005,0.58333331,0.58333331
F0-verifier-16,77a19d3c4e280b51,719,0.94192713,0.95134586,0.48958334,0.47916666
F0-verifier-16,77a19d3c4e280b51,759,0.93421483,0.94604492,0.50000000,0.50000000
F0-verifier-16,77a19d3c4e280b51,799,0.93247110,0.94627720,0.45833334,0.47916666
F0-verifier-16,77a19d3c4e280b51,839,0.93088347,0.94385028,0.52083331,0.52083331
F0-verifier-16,77a19d3c4e280b51,879,0.93292910,0.94669503,0.45833334,0.43750000
F0-verifier-16,77a19d3c4e280b51,919,0.92125875,0.93548054,0.48958334,0.47916666
F0-verifier-16,77a19d3c4e280b51,959,0.91186768,0.92541075,0.48958334,0.47916666
F0-verifier-16,77a19d3c4e280b51,999,0.91542792,0.93193579,0.50000000,0.47916666
F0-verifier-16,77a19d3c4e280b51,1039,0.90891534,0.92176706,0.48958334,0.43750000
F0-verifier-16,77a19d3c4e280b51,1079,0.91723555,0.93169171,0.46875000,0.47916666
F0-verifier-16,77a19d3c4e280b51,1119,0.89883751,0.91398263,0.50000000,0.47916666
F0-verifier-16,77a19d3c4e280b51,1159,0.88853437,0.90182382,0.51041669,0.50000000
F0-verifier-16,77a19d3c4e280b51,1199,0.90613502,0.91816115,0.52083331,0.52083331
F0-verifier-16,77a19d3c4e280b51,1239,0.88558561,0.89765471,0.47916666,0.47916666
F0-verifier-16,77a19d3c4e280b51,1279,0.88195461,0.89566082,0.47916666,0.45833334
F0-verifier-16,77a19d3c4e280b51,1319,0.86847526,0.88519305,0.52083331,0.52083331
F0-verifier-16,77a19d3c4e280b51,1359,0.85696906,0.87207556,0.52083331,0.47916666
F0-verifier-16,77a19d3c4e280b51,1399,0.83598143,0.84954214,0.50000000,0.52083331
F0-verifier-16,77a19d3c4e280b51,1439,0.82864016,0.84618443,0.50000000,0.47916666
F0-verifier-16,77a19d3c4e280b51,1479,0.81649488,0.83438677,0.55208331,0.54166669
F0-verifier-16,77a19d3c4e280b51,1519,0.80604911,0.82489824,0.51041669,0.52083331
F0-verifier-16,77a19d3c4e280b51,1559,0.80038553,0.81546909,0.55208331,0.54166669
F0-verifier-16,77a19d3c4e280b51,1599,0.78536218,0.80015343,0.55208331,0.52083331
F0-verifier-16,77a19d3c4e280b51,1639,0.77221745,0.78808761,0.56250000,0.54166669
F0-verifier-16,77a19d3c4e280b51,1679,0.76494598,0.78187805,0.56250000,0.56250000
F0-verifier-16,77a19d3c4e280b51,1719,0.74730593,0.76465160,0.56250000,0.54166669
F0-verifier-16,77a19d3c4e280b51,1759,0.75056434,0.77195626,0.59375000,0.58333331
F0-verifier-16,77a19d3c4e280b51,1799,0.73452950,0.75330454,0.57291669,0.54166669
F0-verifier-16,77a19d3c4e280b51,1839,0.72708076,0.74418378,0.56250000,0.52083331
F0-verifier-16,77a19d3c4e280b51,1879,0.72011089,0.73891038,0.57291669,0.54166669
F0-verifier-16,77a19d3c4e280b51,1919,0.71194655,0.73220086,0.59375000,0.58333331
F0-verifier-16,77a19d3c4e280b51,1959,0.70695597,0.72925931,0.57291669,0.54166669
F0-verifier-16,77a19d3c4e280b51,1999,0.70429569,0.72731805,0.60416669,0.56250000
F0-verifier-16,77a19d3c4e280b51,2039,0.71249175,0.73644048,0.59375000,0.56250000
F0-verifier-16,77a19d3c4e280b51,2079,0.70100236,0.72806787,0.61458331,0.60416669
F0-verifier-16,77a19d3c4e280b51,2119,0.70539480,0.73678571,0.61458331,0.60416669
F0-verifier-16,77a19d3c4e280b51,2159,0.69718498,0.72263426,0.64583331,0.62500000
F0-verifier-16,77a19d3c4e280b51,2199,0.68845302,0.71446514,0.60416669,0.60416669
F0-verifier-16,77a19d3c4e280b51,2239,0.69713050,0.72799176,0.61458331,0.58333331
F0-verifier-16,77a19d3c4e280b51,2279,0.68508607,0.71178073,0.59375000,0.58333331
F0-verifier-16,77a19d3c4e280b51,2319,0.68888932,0.71694797,0.62500000,0.60416669
F0-verifier-16,77a19d3c4e280b51,2359,0.67912132,0.70576167,0.62500000,0.60416669
F0-verifier-16,77a19d3c4e280b51,2399,0.67783779,0.70359927,0.60416669,0.56250000
F0-verifier-16,77a19d3c4e280b51,2439,0.67348385,0.70086670,0.63541669,0.62500000
F0-verifier-16,77a19d3c4e280b51,2479,0.66540605,0.69196820,0.62500000,0.60416669
F0-verifier-16,77a19d3c4e280b51,2519,0.66338766,0.69023377,0.58333331,0.54166669
F0-verifier-16,77a19d3c4e280b51,2559,0.68286443,0.70782870,0.58333331,0.60416669
F0-verifier-16,77a19d3c4e280b51,2599,0.67044908,0.69502836,0.57291669,0.56250000
F0-verifier-16,77a19d3c4e280b51,2639,0.66652465,0.68914205,0.58333331,0.56250000
F0-verifier-16,77a19d3c4e280b51,2679,0.65348458,0.67909527,0.59375000,0.54166669
F0-verifier-16,77a19d3c4e280b51,2719,0.65524036,0.68093902,0.60416669,0.56250000
F0-verifier-16,77a19d3c4e280b51,2759,0.65285313,0.67950505,0.62500000,0.60416669
F0-verifier-16,77a19d3c4e280b51,2799,0.63500983,0.65879029,0.63541669,0.60416669
F0-verifier-16,77a19d3c4e280b51,2839,0.63719189,0.65824008,0.70833331,0.66666669
F0-verifier-16,77a19d3c4e280b51,2879,0.62585717,0.64744967,0.68750000,0.70833331
F0-verifier-16,77a19d3c4e280b51,2919,0.62292325,0.64585644,0.69791669,0.66666669
F0-verifier-16,77a19d3c4e280b51,2959,0.62108386,0.65104705,0.68750000,0.68750000
F0-verifier-16,77a19d3c4e280b51,2999,0.63485152,0.67180181,0.66666669,0.64583331
F0-verifier-16,77a19d3c4e280b51,3039,0.62303239,0.65980446,0.69791669,0.64583331
F0-verifier-16,77a19d3c4e280b51,3079,0.59386200,0.62566835,0.70833331,0.68750000
F0-verifier-16,77a19d3c4e280b51,3119,0.59127116,0.61826664,0.71875000,0.70833331
F0-verifier-16,77a19d3c4e280b51,3159,0.57964557,0.60771084,0.75000000,0.70833331
F0-verifier-16,77a19d3c4e280b51,3199,0.58247185,0.61261493,0.73958331,0.70833331
F0-verifier-16,77a19d3c4e280b51,3239,0.59023613,0.62193900,0.75000000,0.70833331
F0-verifier-16,77a19d3c4e280b51,3279,0.56302279,0.59291553,0.73958331,0.70833331
F0-verifier-16,77a19d3c4e280b51,3319,0.57485527,0.60658461,0.73958331,0.72916669
F0-verifier-16,77a19d3c4e280b51,3359,0.56389308,0.59197003,0.75000000,0.72916669
F0-verifier-16,77a19d3c4e280b51,3399,0.53734523,0.56020743,0.76041669,0.72916669
F0-verifier-16,77a19d3c4e280b51,3439,0.52531677,0.54995304,0.77083331,0.75000000
F0-verifier-16,77a19d3c4e280b51,3479,0.52527612,0.55126959,0.77083331,0.75000000
F0-verifier-16,77a19d3c4e280b51,3519,0.52185732,0.54548788,0.78125000,0.77083331
F0-verifier-16,77a19d3c4e280b51,3559,0.50413781,0.52999073,0.79166669,0.75000000
F0-verifier-16,77a19d3c4e280b51,3599,0.48905277,0.51481426,0.76041669,0.70833331
F0-verifier-16,77a19d3c4e280b51,3639,0.48094097,0.50981897,0.75000000,0.75000000
F0-verifier-16,77a19d3c4e280b51,3679,0.47854361,0.50444901,0.82291669,0.81250000
F0-verifier-16,77a19d3c4e280b51,3719,0.46171620,0.48836660,0.84375000,0.79166669
F0-verifier-16,77a19d3c4e280b51,3759,0.44803277,0.47283342,0.78125000,0.77083331
F0-verifier-16,77a19d3c4e280b51,3799,0.45416632,0.47384346,0.80208331,0.77083331
F0-verifier-16,77a19d3c4e280b51,3839,0.44213033,0.46647000,0.79166669,0.79166669
F0-verifier-16,77a19d3c4e280b51,3879,0.43898833,0.46810982,0.86458331,0.83333331
F0-verifier-16,77a19d3c4e280b51,3919,0.41953397,0.44695607,0.82291669,0.81250000
F0-verifier-16,77a19d3c4e280b51,3959,0.42555842,0.45310581,0.79166669,0.77083331
F0-verifier-16,77a19d3c4e280b51,3999,0.41985628,0.44591442,0.79166669,0.77083331
F0-verifier-16,77a19d3c4e280b51,4039,0.41221115,0.43755999,0.85416669,0.85416669
F0-verifier-16,77a19d3c4e280b51,4079,0.39541125,0.42168558,0.80208331,0.77083331
F0-verifier-16,77a19d3c4e280b51,4119,0.38919544,0.42367467,0.84375000,0.83333331
F0-verifier-16,77a19d3c4e280b51,4159,0.37155700,0.40136954,0.86458331,0.83333331
F0-verifier-16,77a19d3c4e280b51,4199,0.37017849,0.39514276,0.90625000,0.87500000
F0-verifier-16,77a19d3c4e280b51,4239,0.38246894,0.41825449,0.84375000,0.85416669
F0-verifier-16,77a19d3c4e280b51,4279,0.36118555,0.39073980,0.83333331,0.81250000
F0-verifier-16,77a19d3c4e280b51,4319,0.35333404,0.37804928,0.81250000,0.81250000
F0-verifier-16,77a19d3c4e280b51,4359,0.34966338,0.37999335,0.90625000,0.89583331
F0-verifier-16,77a19d3c4e280b51,4399,0.34405175,0.37141111,0.91666669,0.87500000
F0-verifier-16,77a19d3c4e280b51,4439,0.33250833,0.36009923,0.90625000,0.87500000
F0-verifier-16,77a19d3c4e280b51,4479,0.33090538,0.35697052,0.90625000,0.85416669
F0-verifier-16,77a19d3c4e280b51,4519,0.32126880,0.34688190,0.86458331,0.81250000
F0-verifier-16,77a19d3c4e280b51,4559,0.30831596,0.33606961,0.88541669,0.85416669
F0-verifier-16,77a19d3c4e280b51,4599,0.29769078,0.31874299,0.94791669,0.93750000
F0-verifier-16,77a19d3c4e280b51,4639,0.28021857,0.30074140,0.94791669,0.89583331
F0-verifier-16,77a19d3c4e280b51,4679,0.27528301,0.29677173,0.94791669,0.95833331
F0-verifier-16,77a19d3c4e280b51,4719,0.27431533,0.29873708,0.93750000,0.91666669
F0-verifier-16,77a19d3c4e280b51,4759,0.26237831,0.28662351,0.92708331,0.87500000
F0-verifier-16,77a19d3c4e280b51,4799,0.26429287,0.28963372,0.94791669,0.93750000
F0-verifier-16,1111222233334444,39,1.10398507,1.10381854,0.33333334,0.33333334
F0-verifier-16,1111222233334444,79,1.09602880,1.09609449,0.33333334,0.33333334
F0-verifier-16,1111222233334444,119,1.09235489,1.09262741,0.33333334,0.33333334
F0-verifier-16,1111222233334444,159,1.08416963,1.08470678,0.45833334,0.43750000
F0-verifier-16,1111222233334444,199,1.08402002,1.08475769,0.33333334,0.33333334
F0-verifier-16,1111222233334444,239,1.08432567,1.08515942,0.33333334,0.33333334
F0-verifier-16,1111222233334444,279,1.06584370,1.06702518,0.41666666,0.45833334
F0-verifier-16,1111222233334444,319,1.05356336,1.05491078,0.56250000,0.54166669
F0-verifier-16,1111222233334444,359,1.04344106,1.04513180,0.60416669,0.60416669
F0-verifier-16,1111222233334444,399,1.03357077,1.03613019,0.62500000,0.58333331
F0-verifier-16,1111222233334444,439,1.01209021,1.01537192,0.54166669,0.52083331
F0-verifier-16,1111222233334444,479,0.99435425,0.99850410,0.55208331,0.52083331
F0-verifier-16,1111222233334444,519,0.98074198,0.98496979,0.52083331,0.50000000
F0-verifier-16,1111222233334444,559,0.95330137,0.95843881,0.52083331,0.50000000
F0-verifier-16,1111222233334444,599,0.93102288,0.93775755,0.51041669,0.50000000
F0-verifier-16,1111222233334444,639,0.92771864,0.93788368,0.52083331,0.50000000
F0-verifier-16,1111222233334444,679,0.90933663,0.91935420,0.55208331,0.52083331
F0-verifier-16,1111222233334444,719,0.90440893,0.91500968,0.54166669,0.54166669
F0-verifier-16,1111222233334444,759,0.88923091,0.90117115,0.51041669,0.54166669
F0-verifier-16,1111222233334444,799,0.87995106,0.89117646,0.51041669,0.52083331
F0-verifier-16,1111222233334444,839,0.87054271,0.88165230,0.51041669,0.50000000
F0-verifier-16,1111222233334444,879,0.85698801,0.86914325,0.55208331,0.56250000
F0-verifier-16,1111222233334444,919,0.84770483,0.86136955,0.58333331,0.56250000
F0-verifier-16,1111222233334444,959,0.83133751,0.84446973,0.56250000,0.52083331
F0-verifier-16,1111222233334444,999,0.81299925,0.82934743,0.52083331,0.50000000
F0-verifier-16,1111222233334444,1039,0.80472094,0.82220596,0.53125000,0.52083331
F0-verifier-16,1111222233334444,1079,0.80785269,0.82698530,0.52083331,0.54166669
F0-verifier-16,1111222233334444,1119,0.80133462,0.81859922,0.53125000,0.52083331
F0-verifier-16,1111222233334444,1159,0.79354239,0.81302190,0.53125000,0.50000000
F0-verifier-16,1111222233334444,1199,0.78114241,0.80524135,0.53125000,0.47916666
F0-verifier-16,1111222233334444,1239,0.78065395,0.80698705,0.55208331,0.54166669
F0-verifier-16,1111222233334444,1279,0.77166861,0.79789597,0.54166669,0.52083331
F0-verifier-16,1111222233334444,1319,0.76613480,0.79073375,0.56250000,0.52083331
F0-verifier-16,1111222233334444,1359,0.76804429,0.79113120,0.54166669,0.52083331
F0-verifier-16,1111222233334444,1399,0.75669485,0.78245181,0.54166669,0.50000000
F0-verifier-16,1111222233334444,1439,0.76297283,0.79009008,0.56250000,0.54166669
F0-verifier-16,1111222233334444,1479,0.77103949,0.80123252,0.57291669,0.54166669
F0-verifier-16,1111222233334444,1519,0.75317127,0.78321147,0.56250000,0.54166669
F0-verifier-16,1111222233334444,1559,0.75321007,0.77728885,0.54166669,0.54166669
F0-verifier-16,1111222233334444,1599,0.75965923,0.79061300,0.57291669,0.56250000
F0-verifier-16,1111222233334444,1639,0.75337964,0.78192204,0.56250000,0.54166669
F0-verifier-16,1111222233334444,1679,0.74342555,0.77253819,0.55208331,0.54166669
F0-verifier-16,1111222233334444,1719,0.75707912,0.78720856,0.58333331,0.56250000
F0-verifier-16,1111222233334444,1759,0.74188322,0.76985806,0.57291669,0.52083331
F0-verifier-16,1111222233334444,1799,0.75195175,0.77780384,0.58333331,0.56250000
F0-verifier-16,1111222233334444,1839,0.73803359,0.76463318,0.57291669,0.54166669
F0-verifier-16,1111222233334444,1879,0.74141043,0.77282232,0.59375000,0.56250000
F0-verifier-16,1111222233334444,1919,0.76240468,0.79256374,0.63541669,0.60416669
F0-verifier-16,1111222233334444,1959,0.73212010,0.76165104,0.56250000,0.56250000
F0-verifier-16,1111222233334444,1999,0.75109500,0.77739018,0.61458331,0.58333331
F0-verifier-16,1111222233334444,2039,0.73062897,0.75709110,0.58333331,0.56250000
F0-verifier-16,1111222233334444,2079,0.72473866,0.75015068,0.55208331,0.54166669
F0-verifier-16,1111222233334444,2119,0.72443914,0.75088245,0.57291669,0.54166669
F0-verifier-16,1111222233334444,2159,0.71977013,0.74633384,0.56250000,0.54166669
F0-verifier-16,1111222233334444,2199,0.71156806,0.73777479,0.57291669,0.54166669
F0-verifier-16,1111222233334444,2239,0.70665163,0.73179364,0.57291669,0.56250000
F0-verifier-16,1111222233334444,2279,0.72599477,0.75644284,0.66666669,0.64583331
