arm,seed,step,train_loss,validation_loss,train_accuracy,validation_accuracy
C0-one-commit,77a19d3c4e280b51,280,1.09496963,1.09497201,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,290,1.09487593,1.09488094,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,300,1.09423316,1.09423387,0.41666666,0.41666666
C0-one-commit,77a19d3c4e280b51,310,1.09543896,1.09542000,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,320,1.09447992,1.09448028,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,330,1.09449518,1.09451258,0.40625000,0.41666666
C0-one-commit,77a19d3c4e280b51,340,1.09487784,1.09490860,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,350,1.09345973,1.09352517,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,360,1.09373546,1.09380591,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,370,1.09198403,1.09212410,0.40625000,0.39583334
C0-one-commit,77a19d3c4e280b51,380,1.09177220,1.09190750,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,390,1.09130919,1.09146821,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,400,1.09029710,1.09049976,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,410,1.08950305,1.08971035,0.59375000,0.58333331
C0-one-commit,77a19d3c4e280b51,420,1.09028387,1.09048760,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,430,1.09001362,1.09020793,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,440,1.08849776,1.08867168,0.46875000,0.45833334
C0-one-commit,77a19d3c4e280b51,450,1.08791721,1.08811343,0.57291669,0.56250000
C0-one-commit,77a19d3c4e280b51,460,1.08845270,1.08865345,0.44791666,0.43750000
C0-one-commit,77a19d3c4e280b51,470,1.08972442,1.08993089,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,480,1.08905673,1.08926153,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,490,1.08811557,1.08834994,0.34375000,0.35416666
C0-one-commit,77a19d3c4e280b51,500,1.08780551,1.08808708,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,510,1.08631444,1.08665931,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,520,1.08496320,1.08534443,0.42708334,0.41666666
C0-one-commit,77a19d3c4e280b51,530,1.08400786,1.08437097,0.53125000,0.50000000
C0-one-commit,77a19d3c4e280b51,540,1.08432305,1.08468699,0.47916666,0.47916666
C0-one-commit,77a19d3c4e280b51,550,1.08525097,1.08564329,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,560,1.08357847,1.08392727,0.33333334,0.33333334
C0-one-commit,77a19d3c4e280b51,570,1.08216929,1.08255947,0.50000000,0.52083331
C0-one-commit,77a19d3c4e280b51,580,1.08174372,1.08214223,0.39583334,0.39583334
C0-one-commit,77a19d3c4e280b51,590,1.08085692,1.08127010,0.50000000,0.50000000
C0-one-commit,77a19d3c4e280b51,599,1.08070266,1.08115351,0.45833334,0.45833334
C0-one-commit,1111222233334444,0,1.11040628,1.11015093,0.33333334,0.33333334
C0-one-commit,1111222233334444,10,1.10552824,1.10534799,0.33333334,0.33333334
C0-one-commit,1111222233334444,20,1.10282612,1.10263598,0.33333334,0.33333334
C0-one-commit,1111222233334444,30,1.10223305,1.10205734,0.33333334,0.33333334
C0-one-commit,1111222233334444,40,1.10213387,1.10195816,0.33333334,0.33333334
C0-one-commit,1111222233334444,50,1.10176075,1.10158551,0.22916667,0.22916667
C0-one-commit,1111222233334444,60,1.10077071,1.10066259,0.20833333,0.20833333
C0-one-commit,1111222233334444,70,1.09960723,1.09956801,0.33333334,0.33333334
C0-one-commit,1111222233334444,80,1.09926522,1.09923244,0.33333334,0.33333334
C0-one-commit,1111222233334444,90,1.09931648,1.09930527,0.33333334,0.33333334
C0-one-commit,1111222233334444,100,1.09830606,1.09829462,0.51041669,0.50000000
C0-one-commit,1111222233334444,110,1.09942019,1.09941018,0.54166669,0.54166669
C0-one-commit,1111222233334444,120,1.09829116,1.09828866,0.53125000,0.50000000
C0-one-commit,1111222233334444,130,1.09818041,1.09818375,0.33333334,0.33333334
C0-one-commit,1111222233334444,140,1.09748733,1.09748185,0.33333334,0.33333334
C0-one-commit,1111222233334444,150,1.09798169,1.09797430,0.33333334,0.33333334
C0-one-commit,1111222233334444,160,1.09882092,1.09882033,0.33333334,0.33333334
C0-one-commit,1111222233334444,170,1.09765732,1.09765851,0.33333334,0.33333334
C0-one-commit,1111222233334444,180,1.09820259,1.09819853,0.33333334,0.33333334
C0-one-commit,1111222233334444,190,1.09710801,1.09711790,0.33333334,0.33333334
C0-one-commit,1111222233334444,200,1.09573376,1.09573972,0.33333334,0.33333334
C0-one-commit,1111222233334444,210,1.09580791,1.09581697,0.33333334,0.33333334
C0-one-commit,1111222233334444,220,1.09591401,1.09593928,0.54166669,0.54166669
C0-one-commit,1111222233334444,230,1.09548080,1.09553599,0.33333334,0.33333334
C0-one-commit,1111222233334444,240,1.09440935,1.09451258,0.33333334,0.33333334
C0-one-commit,1111222233334444,250,1.09335911,1.09342563,0.34375000,0.35416666
C0-one-commit,1111222233334444,260,1.09234917,1.09243357,0.48958334,0.47916666
C0-one-commit,1111222233334444,270,1.09258890,1.09266949,0.33333334,0.33333334
C0-one-commit,1111222233334444,280,1.09202659,1.09211481,0.33333334,0.33333334
C0-one-commit,1111222233334444,290,1.09219086,1.09227693,0.33333334,0.33333334
C0-one-commit,1111222233334444,300,1.09148252,1.09157193,0.33333334,0.33333334
C0-one-commit,1111222233334444,310,1.09068334,1.09077609,0.33333334,0.33333334
C0-one-commit,1111222233334444,320,1.09039891,1.09052348,0.34375000,0.33333334
C0-one-commit,1111222233334444,330,1.08899581,1.08914304,0.33333334,0.35416666
C0-one-commit,1111222233334444,340,1.08864307,1.08879423,0.41666666,0.41666666
C0-one-commit,1111222233334444,350,1.08925450,1.08940494,0.33333334,0.33333334
C0-one-commit,1111222233334444,360,1.08861542,1.08876848,0.33333334,0.33333334
C0-one-commit,1111222233334444,370,1.08901870,1.08916068,0.33333334,0.33333334
C0-one-commit,1111222233334444,380,1.08751738,1.08777034,0.33333334,0.33333334
C0-one-commit,1111222233334444,390,1.08775592,1.08801186,0.45833334,0.43750000
C0-one-commit,1111222233334444,400,1.08564222,1.08591187,0.51041669,0.52083331
C0-one-commit,1111222233334444,410,1.08634555,1.08662701,0.33333334,0.33333334
C0-one-commit,1111222233334444,420,1.08592558,1.08620691,0.33333334,0.33333334
C0-one-commit,1111222233334444,430,1.08685052,1.08719361,0.33333334,0.33333334
C0-one-commit,1111222233334444,440,1.08538711,1.08578622,0.33333334,0.33333334
C0-one-commit,1111222233334444,450,1.08594120,1.08637929,0.51041669,0.52083331
C0-one-commit,1111222233334444,460,1.08566391,1.08610427,0.45833334,0.45833334
C0-one-commit,1111222233334444,470,1.08334875,1.08379185,0.60416669,0.60416669
C0-one-commit,1111222233334444,480,1.08492696,1.08536685,0.48958334,0.47916666
C0-one-commit,1111222233334444,490,1.08406866,1.08452594,0.48958334,0.47916666
C0-one-commit,1111222233334444,500,1.08324027,1.08372724,0.47916666,0.47916666
C0-one-commit,1111222233334444,510,1.08430564,1.08485162,0.33333334,0.33333334
C0-one-commit,1111222233334444,520,1.08345127,1.08399832,0.35416666,0.35416666
C0-one-commit,1111222233334444,530,1.08296049,1.08352768,0.33333334,0.33333334
C0-one-commit,1111222233334444,540,1.08160162,1.08219063,0.45833334,0.45833334
C0-one-commit,1111222233334444,550,1.07900906,1.07953179,0.48958334,0.47916666
C0-one-commit,1111222233334444,560,1.07735062,1.07788742,0.48958334,0.50000000
C0-one-commit,1111222233334444,570,1.07737899,1.07804406,0.50000000,0.50000000
C0-one-commit,1111222233334444,580,1.07796180,1.07862902,0.44791666,0.45833334
C0-one-commit,1111222233334444,590,1.07613122,1.07681048,0.51041669,0.50000000
C0-one-commit,1111222233334444,599,1.07625663,1.07690954,0.55208331,0.54166669
C1-two-commits,2b7e151628aed2a6,0,1.10938334,1.10910571,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,10,1.10697865,1.10675120,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,20,1.10428524,1.10407293,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,30,1.10193217,1.10173380,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,40,1.10144508,1.10125935,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,50,1.10246241,1.10228980,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,60,1.10157466,1.10140431,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,70,1.09894991,1.09887993,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,80,1.09691405,1.09688830,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,90,1.09805489,1.09804308,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,100,1.09769976,1.09770584,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,110,1.10339665,1.10340130,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,120,1.10298216,1.10298550,0.48958334,0.47916666
C1-two-commits,2b7e151628aed2a6,130,1.09695637,1.09708607,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,140,1.09071398,1.09083891,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,150,1.09010172,1.09023869,0.34375000,0.35416666
C1-two-commits,2b7e151628aed2a6,160,1.09059012,1.09073412,0.40625000,0.39583334
C1-two-commits,2b7e151628aed2a6,170,1.09051025,1.09065008,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,180,1.09071529,1.09089053,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,190,1.08771515,1.08789074,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,200,1.08968866,1.08983505,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,210,1.08620679,1.08637083,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,220,1.08848679,1.08866942,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,230,1.08563912,1.08579862,0.38541666,0.37500000
C1-two-commits,2b7e151628aed2a6,240,1.08447278,1.08467734,0.46875000,0.45833334
C1-two-commits,2b7e151628aed2a6,250,1.08089519,1.08118927,0.43750000,0.43750000
C1-two-commits,2b7e151628aed2a6,260,1.07900715,1.07919157,0.55208331,0.56250000
C1-two-commits,2b7e151628aed2a6,270,1.07874179,1.07897103,0.55208331,0.56250000
C1-two-commits,2b7e151628aed2a6,280,1.07747924,1.07779932,0.51041669,0.52083331
C1-two-commits,2b7e151628aed2a6,290,1.07685304,1.07718313,0.50000000,0.50000000
C1-two-commits,2b7e151628aed2a6,300,1.07689536,1.07719982,0.48958334,0.52083331
C1-two-commits,2b7e151628aed2a6,310,1.07550573,1.07598221,0.33333334,0.33333334
C1-two-commits,2b7e151628aed2a6,320,1.07207775,1.07245362,0.56250000,0.54166669
C1-two-commits,2b7e151628aed2a6,330,1.07012224,1.07052505,0.46875000,0.47916666
C1-two-commits,2b7e151628aed2a6,340,1.06931484,1.06975770,0.55208331,0.56250000
C1-two-commits,2b7e151628aed2a6,350,1.06859255,1.06902349,0.44791666,0.45833334
C1-two-commits,2b7e151628aed2a6,360,1.06671631,1.06723309,0.47916666,0.45833334
C1-two-commits,2b7e151628aed2a6,370,1.06723177,1.06781924,0.41666666,0.41666666
C1-two-commits,2b7e151628aed2a6,380,1.06520307,1.06587696,0.53125000,0.52083331
C1-two-commits,2b7e151628aed2a6,390,1.06344664,1.06415713,0.57291669,0.58333331
C1-two-commits,2b7e151628aed2a6,400,1.06486416,1.06554580,0.35416666,0.35416666
C1-two-commits,2b7e151628aed2a6,410,1.06153417,1.06227422,0.52083331,0.52083331
C1-two-commits,2b7e151628aed2a6,420,1.06195045,1.06278622,0.38541666,0.39583334
C1-two-commits,2b7e151628aed2a6,430,1.05843401,1.05916691,0.61458331,0.62500000
C1-two-commits,2b7e151628aed2a6,440,1.05916882,1.05999470,0.42708334,0.41666666
C1-two-commits,2b7e151628aed2a6,450,1.05625594,1.05721307,0.54166669,0.52083331
C1-two-commits,2b7e151628aed2a6,460,1.05215085,1.05326974,0.48958334,0.47916666
C1-two-commits,2b7e151628aed2a6,470,1.05247712,1.05363452,0.45833334,0.47916666
C1-two-commits,2b7e151628aed2a6,480,1.05073702,1.05204237,0.37500000,0.39583334
C1-two-commits,2b7e151628aed2a6,490,1.04546511,1.04675484,0.60416669,0.60416669
C1-two-commits,2b7e151628aed2a6,500,1.03987825,1.04116499,0.51041669,0.50000000
C1-two-commits,2b7e151628aed2a6,510,1.03828204,1.03965855,0.52083331,0.50000000
C1-two-commits,2b7e151628aed2a6,520,1.03498185,1.03652549,0.50000000,0.50000000
C1-two-commits,2b7e151628aed2a6,530,1.03163636,1.03325033,0.51041669,0.47916666
C1-two-commits,2b7e151628aed2a6,540,1.03174996,1.03340089,0.55208331,0.54166669
C1-two-commits,2b7e151628aed2a6,550,1.02654862,1.02814090,0.46875000,0.47916666
C1-two-commits,2b7e151628aed2a6,560,1.01714981,1.01929212,0.50000000,0.45833334
C1-two-commits,2b7e151628aed2a6,570,1.01078594,1.01355135,0.47916666,0.47916666
C1-two-commits,2b7e151628aed2a6,580,1.00769413,1.01023614,0.56250000,0.56250000
C1-two-commits,2b7e151628aed2a6,590,1.00114739,1.00399506,0.52083331,0.52083331
C1-two-commits,2b7e151628aed2a6,599,0.99658984,0.99949288,0.52083331,0.50000000
C1-two-commits,77a19d3c4e280b51,0,1.10938334,1.10910571,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,10,1.10648012,1.10632944,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,20,1.10378540,1.10364211,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,30,1.11037886,1.11024594,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,40,1.10389555,1.10378826,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,50,1.10576713,1.10563433,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,60,1.10917068,1.10902512,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,70,1.10183394,1.10176420,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,80,1.10020554,1.10017681,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,90,1.09641027,1.09641147,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,100,1.09546518,1.09550297,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,110,1.09596336,1.09600914,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,120,1.10019767,1.10025144,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,130,1.09415853,1.09421098,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,140,1.09128618,1.09140718,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,150,1.09121215,1.09139979,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,160,1.08841002,1.08861816,0.53125000,0.54166669
C1-two-commits,77a19d3c4e280b51,170,1.08949578,1.08970010,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,180,1.08801258,1.08826900,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,190,1.08636498,1.08670270,0.39583334,0.39583334
C1-two-commits,77a19d3c4e280b51,200,1.08354545,1.08385050,0.38541666,0.37500000
C1-two-commits,77a19d3c4e280b51,210,1.08351648,1.08382773,0.38541666,0.37500000
C1-two-commits,77a19d3c4e280b51,220,1.08487761,1.08520043,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,230,1.09127080,1.09162414,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,240,1.08482480,1.08524883,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,250,1.08397019,1.08440340,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,260,1.08147538,1.08191001,0.33333334,0.33333334
C1-two-commits,77a19d3c4e280b51,270,1.07455277,1.07496929,0.52083331,0.50000000
C1-two-commits,77a19d3c4e280b51,280,1.07326281,1.07371497,0.43750000,0.43750000
C1-two-commits,77a19d3c4e280b51,290,1.07405674,1.07454669,0.50000000,0.52083331
C1-two-commits,77a19d3c4e280b51,300,1.07170427,1.07222366,0.50000000,0.47916666
C1-two-commits,77a19d3c4e280b51,310,1.07245505,1.07299984,0.47916666,0.47916666
C1-two-commits,77a19d3c4e280b51,320,1.07247579,1.07308900,0.61458331,0.58333331
C1-two-commits,77a19d3c4e280b51,330,1.07192457,1.07257140,0.45833334,0.45833334
C1-two-commits,77a19d3c4e280b51,340,1.06983733,1.07051075,0.56250000,0.56250000
C1-two-commits,77a19d3c4e280b51,350,1.06666934,1.06739104,0.57291669,0.56250000
C1-two-commits,77a19d3c4e280b51,360,1.06391120,1.06465161,0.56250000,0.56250000
C1-two-commits,77a19d3c4e280b51,370,1.05984700,1.06084037,0.46875000,0.45833334
C1-two-commits,77a19d3c4e280b51,380,1.05743778,1.05860078,0.56250000,0.54166669
C1-two-commits,77a19d3c4e280b51,390,1.05470479,1.05596864,0.60416669,0.56250000
C1-two-commits,77a19d3c4e280b51,400,1.05093360,1.05228245,0.52083331,0.50000000
C1-two-commits,77a19d3c4e280b51,410,1.04955101,1.05095887,0.46875000,0.43750000
C1-two-commits,77a19d3c4e280b51,420,1.04604113,1.04746652,0.51041669,0.50000000
C1-two-commits,77a19d3c4e280b51,430,1.04295230,1.04457963,0.58333331,0.56250000
C1-two-commits,77a19d3c4e280b51,440,1.03539407,1.03726709,0.50000000,0.50000000
C1-two-commits,77a19d3c4e280b51,450,1.02941465,1.03137445,0.48958334,0.47916666
C1-two-commits,77a19d3c4e280b51,460,1.02910316,1.03109884,0.56250000,0.54166669
C1-two-commits,77a19d3c4e280b51,470,1.02416456,1.02646565,0.55208331,0.56250000
C1-two-commits,77a19d3c4e280b51,480,1.02026963,1.02251971,0.52083331,0.52083331
C1-two-commits,77a19d3c4e280b51,490,1.01389897,1.01654267,0.52083331,0.52083331
C1-two-commits,77a19d3c4e280b51,500,1.01302791,1.01583588,0.48958334,0.50000000
C1-two-commits,77a19d3c4e280b51,510,1.00466037,1.00795257,0.48958334,0.47916666
C1-two-commits,77a19d3c4e280b51,520,0.99783158,1.00120831,0.45833334,0.43750000
C1-two-commits,77a19d3c4e280b51,530,0.98985392,0.99353647,0.44791666,0.43750000
C1-two-commits,77a19d3c4e280b51,540,0.98550791,0.98956805,0.44791666,0.43750000
C1-two-commits,77a19d3c4e280b51,550,0.98825854,0.99335271,0.47916666,0.45833334
C1-two-commits,77a19d3c4e280b51,560,0.97952217,0.98469537,0.44791666,0.43750000
C1-two-commits,77a19d3c4e280b51,570,0.96985382,0.97525615,0.45833334,0.45833334
C1-two-commits,77a19d3c4e280b51,580,0.96207207,0.96828961,0.43750000,0.45833334
C1-two-commits,77a19d3c4e280b51,590,0.95828485,0.96414596,0.44791666,0.45833334
C1-two-commits,77a19d3c4e280b51,599,0.95725411,0.96326303,0.50000000,0.50000000
C1-two-commits,1111222233334444,0,1.11028540,1.11003685,0.33333334,0.33333334
C1-two-commits,1111222233334444,10,1.10138357,1.10133195,0.33333334,0.33333334
C1-two-commits,1111222233334444,20,1.09974849,1.09967983,0.33333334,0.33333334
C1-two-commits,1111222233334444,30,1.09916151,1.09911931,0.33333334,0.33333334
C1-two-commits,1111222233334444,40,1.09894836,1.09889996,0.33333334,0.33333334
